product_id,purchase_lines,units,clients,active_days,revenue,gross,discount_amount,min_list_price,max_list_price,discount_share,net_unit_price,revenue_share,ABC,active_months,monthly_cv,list_price_ratio
26110,53,1797,53,46,76311677.0,148103349.0,71791672.0,82417.0,82417.0,0.48474036870023784,42466.153032832495,4.556905324757553e-05,A,12,0.5674236157652363,1.0
22312,57,1560,57,52,76307786.0,136612320.0,60304534.0,87572.0,87572.0,0.44142822550704064,48915.247435897436,4.55667297606184e-05,A,12,0.5037923243901186,1.0
40902,44,1725,44,43,76294191.0,143288850.0,66994659.0,83066.0,83066.0,0.46754970118051753,44228.51652173913,4.555861158915034e-05,A,12,0.6548998105166506,1.0
7831,46,1657,46,42,76288582.0,146173912.0,69885330.0,88216.0,88216.0,0.4780971449953395,46040.18225709113,4.5555262208954365e-05,A,11,0.7723377489765727,1.0
19353,37,1604,37,37,76270774.0,155254368.0,78983594.0,96792.0,96792.0,0.5087366946094554,47550.357855361595,4.5544628270189884e-05,A,11,0.6731042428243922,1.0
48596,46,1765,46,43,76255865.0,138487195.0,62231330.0,78463.0,78463.0,0.4493652283158743,43204.45609065156,4.553572545162297e-05,A,12,0.4135911365844305,1.0
29556,47,1598,47,47,76229481.0,149646308.0,73416827.0,93646.0,93646.0,0.4906023274560172,47703.054443053814,4.5519970406679006e-05,A,12,0.5304876678113529,1.0
2095,41,1528,41,40,76218319.0,147169320.0,70951001.0,96315.0,96315.0,0.4821045650003683,49881.09882198953,4.551330508634606e-05,A,12,0.5672630507686038,1.0
2789,39,1504,39,38,76175748.0,143222912.0,67047164.0,95228.0,95228.0,0.468131551465732,50648.76861702128,4.5487884072917114e-05,A,11,0.6271663451515235,1.0
19929,50,1813,50,44,76173203.0,166326433.0,90153230.0,91741.0,91741.0,0.5420258727005827,42015.00441257584,4.548636434166399e-05,A,11,0.6321763272599239,1.0
5669,48,1691,48,46,76160050.0,164649288.0,88489238.0,97368.0,97368.0,0.5374407571079202,45038.46836191603,4.5478510107804535e-05,A,12,0.5415114785472951,1.0
6524,40,1321,40,37,76154815.0,126122475.0,49967660.0,95475.0,95475.0,0.39618363023719605,57649.36790310371,4.547538405943121e-05,A,11,0.5752355607016345,1.0
4192,48,1685,48,43,76152524.0,141029445.0,64876921.0,83697.0,83697.0,0.46002394039060424,45194.376261127596,4.5474016002731447e-05,A,12,0.6905102531129013,1.0
36858,46,1645,46,41,76140187.0,138943280.0,62803093.0,84464.0,84464.0,0.4520052571092319,46285.82796352584,4.546664903830325e-05,A,12,0.6046976297288058,1.0
4616,41,1254,41,36,76140030.0,121875006.0,45734976.0,97189.0,97189.0,0.37526132306405796,60717.72727272727,4.546655528670924e-05,A,11,0.822563047869596,1.0
11121,41,1461,41,39,76135462.0,142519089.0,66383627.0,97549.0,97549.0,0.4657876181063717,52111.88364134155,4.546382753332447e-05,A,12,0.3885789434392647,1.0
6320,60,2012,60,51,76130015.0,145737208.0,69607193.0,72434.0,72434.0,0.4776212880378496,37837.9796222664,4.546057489044204e-05,A,12,0.43829426415263434,1.0
36176,37,1402,37,35,76127536.0,135583214.0,59455678.0,96707.0,96707.0,0.43851798645221673,54299.24108416548,4.545909457068704e-05,A,11,0.6396710572627711,1.0
13891,43,1481,43,39,76121405.0,131224005.0,55102600.0,88605.0,88605.0,0.41991250000333397,51398.65293720459,4.54554334813696e-05,A,12,0.6036095528660188,1.0
23320,37,1517,37,31,76118904.0,139180199.0,63061295.0,91747.0,91747.0,0.45309099608342995,50177.26038233355,4.5453940024448554e-05,A,11,0.9089415872252103,1.0
18805,57,2070,57,54,76118264.0,171772740.0,95654476.0,82982.0,82982.0,0.5568664504041794,36772.108212560386,4.54535578523456e-05,A,12,0.3659183519388639,1.0
4593,49,1745,49,45,76115699.0,157144230.0,81028531.0,90054.0,90054.0,0.5156316016184622,43619.311747851,4.5452026178214264e-05,A,12,0.6162787591952441,1.0
30617,45,1642,45,42,76113920.0,156040902.0,79926982.0,95031.0,95031.0,0.512218149059405,46354.39707673569,4.5450963859196857e-05,A,12,0.3847711755863179,1.0
39791,49,1534,49,46,76109165.0,148725902.0,72616737.0,96953.0,96953.0,0.48825884411176745,49614.840286831815,4.544812443990075e-05,A,12,0.3839341634748803,1.0
16772,56,2118,56,50,76091118.0,142844274.0,66753156.0,67443.0,67443.0,0.4673141885967372,35925.92917847026,4.5437347783741576e-05,A,12,0.5335840254305579,1.0
16486,37,1521,37,37,76089573.0,146574207.0,70484634.0,96367.0,96367.0,0.4808802001569076,50026.01775147929,4.5436425196399306e-05,A,11,0.7528361299695006,1.0
24450,52,1635,52,46,76079612.0,130641405.0,54561793.0,79903.0,79903.0,0.41764548536507246,46531.87278287462,4.543047704590329e-05,A,12,0.49487455182176565,1.0
4870,46,1586,46,42,76062602.0,158244736.0,82182134.0,99776.0,99776.0,0.5193356573958959,47958.76544766709,4.542031962797967e-05,A,12,0.642071927769723,1.0
31575,42,1648,42,38,76056708.0,148898448.0,72841740.0,90351.0,90351.0,0.4892041587968734,46150.91504854369,4.54168000617691e-05,A,12,0.5499166596383827,1.0
45585,51,1622,51,47,76054865.0,161531736.0,85476871.0,99588.0,99588.0,0.5291645661506418,46889.55918618989,4.54156995255414e-05,A,12,0.5448317813308985,1.0
22470,51,1720,51,45,76042215.0,168589240.0,92547025.0,98017.0,98017.0,0.5489497728324774,44210.59011627907,4.54081456550691e-05,A,12,0.5795762238418981,1.0
33312,43,1649,43,42,76039174.0,152859002.0,76819828.0,92698.0,92698.0,0.5025535100641308,46112.2947240752,4.5406329740436194e-05,A,12,0.6889266537967496,1.0
9935,42,1431,42,39,76035478.0,134038908.0,58003430.0,93668.0,93668.0,0.4327357695274569,53134.50593990216,4.540412269654168e-05,A,12,0.7711703306004799,1.0
48235,35,1260,35,35,76032456.0,122978520.0,46946064.0,97602.0,97602.0,0.38174198225836514,60343.219047619044,4.540231812764308e-05,A,12,0.5526408802783229,1.0
24201,53,1847,53,51,76017989.0,147536513.0,71518524.0,79879.0,79879.0,0.48475135100963107,41157.54683270168,4.539367924668476e-05,A,11,0.730601910124826,1.0
25203,56,1987,56,55,76010266.0,145339115.0,69328849.0,73145.0,73145.0,0.47701438803999874,38253.78258681429,4.5389067504261236e-05,A,11,0.6975860752323783,1.0
30693,43,1436,43,40,76008181.0,130115960.0,54107779.0,90610.0,90610.0,0.4158427528798158,52930.488161559886,4.538782245920711e-05,A,12,0.6023801663576221,1.0
48148,54,2153,54,48,76004548.0,131791589.0,55787041.0,61213.0,61213.0,0.423297430612207,35301.694379934976,4.538565303537898e-05,A,12,0.6043691349744953,1.0
38740,53,1837,53,52,75998862.0,149577725.0,73578863.0,81425.0,81425.0,0.4919105635548341,41371.18236254763,4.5382257675101864e-05,A,12,0.6068882972642973,1.0
19162,47,1738,47,43,75998240.0,159117376.0,83119136.0,91552.0,91552.0,0.5223762362697585,43727.41081703107,4.538188625158931e-05,A,12,0.5966880757415578,1.0
16015,34,1385,34,33,75996275.0,126252445.0,50256170.0,91157.0,91157.0,0.3980609642846917,54870.956678700364,4.538071286380449e-05,A,11,0.6251636129341099,1.0
7473,43,1666,43,40,75991832.0,145928272.0,69936440.0,87592.0,87592.0,0.47925216300786455,45613.34453781512,4.5378059753408566e-05,A,12,0.5087586332081605,1.0
25782,45,1720,45,43,75981445.0,140360600.0,64379155.0,81605.0,81605.0,0.458669705031184,44175.25872093023,4.5371857219606526e-05,A,12,0.44909620193655003,1.0
8388,44,1810,44,42,75979400.0,157004830.0,81025430.0,86743.0,86743.0,0.5160696648631765,41977.56906077348,4.5370636060308835e-05,A,11,0.6468299143257086,1.0
27965,46,1564,46,42,75974520.0,154967376.0,78992856.0,99084.0,99084.0,0.5097386175010152,48577.05882352941,4.536772199802387e-05,A,11,0.6312603860341323,1.0
26257,40,1667,40,37,75974451.0,136715671.0,60741220.0,82013.0,82013.0,0.4442886433991901,45575.55548890222,4.536768079509402e-05,A,12,0.6590743440829941,1.0
25565,45,1734,45,41,75973987.0,165272742.0,89298755.0,95313.0,95313.0,0.5403114507533251,43814.294694348326,4.5367403720319383e-05,A,12,0.5911826561284534,1.0
16000,45,1417,45,44,75970864.0,129163801.0,53192937.0,91153.0,91153.0,0.41182542313074233,53613.877205363446,4.536553883988579e-05,A,11,0.7443654557469553,1.0
20728,42,1829,42,40,75947833.0,137025022.0,61077189.0,74918.0,74918.0,0.44573748727440454,41524.23892837616,4.535178601847492e-05,A,12,0.7365999208893176,1.0
5408,50,1774,50,48,75932349.0,162674026.0,86741677.0,91699.0,91699.0,0.5332238903339123,42802.902480270575,4.534253984215926e-05,A,12,0.5273091417659184,1.0
25842,58,2006,58,53,75909501.0,164766822.0,88857321.0,82137.0,82137.0,0.5392913447101626,37841.22681954138,4.5328896298084075e-05,A,12,0.627159854531392,1.0
43301,42,1416,42,41,75904098.0,121706616.0,45802518.0,85951.0,85951.0,0.3763354820415022,53604.588983050846,4.532566992953373e-05,A,12,0.5543564895398743,1.0
11011,44,1591,44,42,75897803.0,147565250.0,71667447.0,92750.0,92750.0,0.4856661510755412,47704.46448774356,4.532191090861491e-05,A,11,0.6296492332695185,1.0
38751,33,1235,33,30,75886768.0,117425035.0,41538267.0,95081.0,95081.0,0.3537428538982339,61446.77570850203,4.531532142555864e-05,A,11,0.8688659053319508,1.0
48505,48,1608,48,46,75884483.0,143989968.0,68105485.0,89546.0,89546.0,0.4729877084214645,47191.842661691546,4.531395695172234e-05,A,12,0.6442161747733504,1.0
9442,50,1853,50,46,75878164.0,126839703.0,50961539.0,68451.0,68451.0,0.40177907859024237,40948.82029141932,4.531018359934966e-05,A,12,0.3471399568644724,1.0
38438,36,1306,36,33,75877884.0,129418070.0,53540186.0,99095.0,99095.0,0.41369946252482365,58099.4517611026,4.531001639905462e-05,A,12,0.5541634927116175,1.0
14509,41,1384,41,38,75869734.0,136657544.0,60787810.0,98741.0,98741.0,0.444818545838933,54819.17196531792,4.5305149676181165e-05,A,11,0.7647226261711596,1.0
2045,41,1468,41,39,75866291.0,131255348.0,55389057.0,89411.0,89411.0,0.42199466798107155,51680.034741144416,4.530309370969609e-05,A,12,0.5194471111186829,1.0
5810,47,1732,47,44,75865125.0,137404756.0,61539631.0,79333.0,79333.0,0.4478711857688536,43802.035219399535,4.530239743989604e-05,A,12,0.511994184959164,1.0
36217,48,1642,48,43,75845563.0,153017980.0,77172417.0,93190.0,93190.0,0.5043356146774386,46190.9640682095,4.529071611071192e-05,A,11,0.8311558185018058,1.0
36575,47,1343,47,41,75827283.0,131423294.0,55596011.0,97858.0,97858.0,0.42303011367223836,56461.1191362621,4.5279800320021516e-05,A,12,0.7082014961187193,1.0
21019,36,1416,36,35,75826910.0,138809064.0,62982154.0,98029.0,98029.0,0.4537322865313752,53550.07768361582,4.527957758534277e-05,A,11,0.5271749565720404,1.0
30616,39,1493,39,37,75818858.0,134031089.0,58212231.0,89773.0,89773.0,0.4343188691095392,50782.89216342934,4.527476938257258e-05,A,12,0.7428389884881746,1.0
30440,53,1752,53,48,75807611.0,151896648.0,76089037.0,86699.0,86699.0,0.5009263733061443,43269.18436073059,4.5268053305007206e-05,A,11,0.6538435711430634,1.0
46465,52,1655,52,48,75786568.0,142758645.0,66972077.0,86259.0,86259.0,0.46912799571612634,45792.48821752266,4.5255487605691114e-05,A,12,0.5534251749312452,1.0
2363,40,1481,40,36,75784666.0,130049572.0,54264906.0,87812.0,87812.0,0.41726324174292556,51171.28021607022,4.525435183797267e-05,A,12,0.7331014593120158,1.0
33985,45,1611,45,41,75782320.0,155983464.0,80201144.0,96824.0,96824.0,0.5141643988621768,47040.54624456859,4.525295093835781e-05,A,12,0.38484762013680474,1.0
40741,44,1538,44,44,75770443.0,126929602.0,51159159.0,82529.0,82529.0,0.40305144106573343,49265.567620286085,4.52458586601286e-05,A,12,0.6433409868221587,1.0
14302,42,1501,42,39,75767004.0,149981421.0,74214417.0,99921.0,99921.0,0.4948240689091751,50477.68421052631,4.524380508221917e-05,A,11,0.7453178139618413,1.0
18759,43,1461,43,42,75765726.0,145238010.0,69472284.0,99410.0,99410.0,0.47833403941571495,51858.81314168378,4.5243041932301104e-05,A,12,0.5176832601845713,1.0
43529,47,1802,47,44,75760746.0,170543082.0,94782336.0,94641.0,94641.0,0.5557676974548871,42042.58934517203,4.524006815562505e-05,A,12,0.5877586911807752,1.0
36786,39,1248,39,36,75743499.0,120917472.0,45173973.0,96889.0,96889.0,0.37359342907863635,60691.90625,4.522976921459456e-05,A,11,0.7529732321689259,1.0
21090,50,1643,50,48,75736662.0,163749595.0,88012933.0,99665.0,99665.0,0.5374848896572844,46096.56847230675,4.522568654167606e-05,A,12,0.4963969334161716,1.0
26334,39,1391,39,38,75734649.0,129548003.0,53813354.0,93133.0,93133.0,0.4153931573920132,54446.18907260963,4.5224484490983505e-05,A,10,0.6441774117980267,1.0
48240,51,1465,51,47,75720453.0,129547020.0,53826567.0,88428.0,88428.0,0.4154983032415566,51686.31604095563,4.521600743602503e-05,A,11,0.47466685504721196,1.0
45664,43,1502,43,38,75720122.0,119446550.0,43726428.0,79525.0,79525.0,0.3660752696498978,50412.86418109188,4.5215809781390536e-05,A,12,0.5389586582711788,1.0
20138,50,1900,50,45,75714222.0,151460400.0,75746178.0,79716.0,79716.0,0.5001054929209219,39849.59052631579,4.52122866323165e-05,A,12,0.58553950310401,1.0
21474,40,1502,40,39,75713882.0,134226230.0,58512348.0,89365.0,89365.0,0.4359233511959622,50408.70972037283,4.521208360338681e-05,A,12,0.6771400819399909,1.0
48726,46,1394,46,42,75697477.0,138213706.0,62516229.0,99149.0,99149.0,0.4523156987050184,54302.35078909613,4.5202287457529255e-05,A,12,0.38134690973394136,1.0
22648,31,1377,31,30,75692218.0,136670004.0,60977786.0,99252.0,99252.0,0.4461680267456493,54968.931009440814,4.519914707770208e-05,A,12,0.6529662918805001,1.0
3689,40,1361,40,36,75679395.0,133020057.0,57340662.0,97737.0,97737.0,0.4310677900250787,55605.72740631888,4.51914899013332e-05,A,12,0.319660152438192,1.0
34917,46,1571,46,43,75672387.0,141674351.0,66001964.0,90181.0,90181.0,0.4658709465342813,48168.29217059198,4.518730511680594e-05,A,12,0.5730995419834876,1.0
43376,45,1656,45,41,75668949.0,164775312.0,89106363.0,99502.0,99502.0,0.5407749614820939,45693.809782608696,4.518525213604043e-05,A,12,0.5004723666617973,1.0
44366,49,1579,49,44,75663205.0,152228232.0,76565027.0,96408.0,96408.0,0.5029620721076232,47918.43255224826,4.518182214141648e-05,A,12,0.7027503073452614,1.0
3083,44,1817,44,43,75660574.0,143339496.0,67678922.0,78888.0,78888.0,0.4721582249738062,41640.381948266375,4.5180251055787024e-05,A,11,0.6511815853034577,1.0
31518,47,1529,47,44,75656984.0,152725694.0,77068710.0,99886.0,99886.0,0.5046217697986037,49481.34990189666,4.517810730914706e-05,A,12,0.6231713183936956,1.0
47288,50,1736,50,43,75655735.0,157080224.0,81424489.0,90484.0,90484.0,0.5183624451668721,43580.49251152074,4.5177361476402404e-05,A,10,0.56621112972848,1.0
47836,43,1481,43,39,75647300.0,143446698.0,67799398.0,96858.0,96858.0,0.47264523300494515,51078.528021607024,4.517232456751436e-05,A,11,0.7172810763043616,1.0
18907,54,1560,54,52,75639772.0,149349720.0,73709948.0,95737.0,95737.0,0.4935392446668129,48487.03333333333,4.516782926815345e-05,A,12,0.4248912147581993,1.0
40825,40,1223,40,38,75631883.0,120628159.0,44996276.0,98633.0,98633.0,0.37301635350333084,61841.278004905966,4.516311839984073e-05,A,12,0.6985849207397922,1.0
36974,40,1282,40,37,75626791.0,126461608.0,50834817.0,98644.0,98644.0,0.40197825888786737,58991.25663026521,4.516007774304666e-05,A,12,0.8119536575719908,1.0
38688,37,1542,37,34,75621382.0,148784496.0,73163114.0,96488.0,96488.0,0.4917388300996093,49041.103761348895,4.5156847791632855e-05,A,12,0.41931373629721624,1.0
33133,51,1916,51,47,75615665.0,176810396.0,101194731.0,92281.0,92281.0,0.5723347342087283,39465.378392484345,4.51534339198945e-05,A,12,0.4960827808380512,1.0
16973,49,1578,49,44,75615271.0,145614684.0,69999413.0,92278.0,92278.0,0.48071671810241334,47918.4226869455,4.515319864519363e-05,A,12,0.4104409663170669,1.0
29570,40,1522,40,37,75605840.0,149162088.0,73556248.0,98004.0,98004.0,0.49312964833262457,49675.32194480946,4.5147566980970366e-05,A,12,0.5347612539759905,1.0
23992,37,1435,37,35,75601667.0,133693210.0,58091543.0,93166.0,93166.0,0.43451378719981365,52684.08850174216,4.514507509943037e-05,A,12,0.6262986483818064,1.0
22310,45,1774,45,42,75599979.0,150715492.0,75115513.0,84958.0,84958.0,0.49839277968850076,42615.54622322435,4.514406712050885e-05,A,12,0.701985596507146,1.0
10127,41,1302,41,36,75586539.0,128381106.0,52794567.0,98603.0,98603.0,0.41123315295320795,58054.17741935484,4.513604150634698e-05,A,12,0.5561927535211347,1.0
30936,47,1575,47,44,75576314.0,149609250.0,74032936.0,94990.0,94990.0,0.49484196999851277,47984.96126984127,4.51299357098585e-05,A,12,0.4869849547808614,1.0
163,42,1446,42,38,75574532.0,119089668.0,43515136.0,82358.0,82358.0,0.3653980797057894,52264.54495159059,4.5128871599409365e-05,A,12,0.8068414672288574,1.0
37967,52,1613,52,49,75567504.0,153435012.0,77867508.0,95124.0,95124.0,0.5074950429175838,46849.04153750775,4.5124674872003886e-05,A,12,0.553863470113731,1.0
4536,45,1639,45,45,75555281.0,162292141.0,86736860.0,99019.0,99019.0,0.5344489231921588,46098.40207443563,4.511737598198152e-05,A,11,0.5696894755469049,1.0
30017,42,1653,42,41,75548709.0,146292153.0,70743444.0,88501.0,88501.0,0.4835764772701103,45703.99818511797,4.511345155219939e-05,A,12,0.5061330396325496,1.0
28437,49,1840,49,44,75533552.0,163498720.0,87965168.0,88858.0,88858.0,0.5380174719410648,41050.84347826087,4.510440064194258e-05,A,11,0.731309323769454,1.0
48874,42,1428,42,40,75529368.0,133745052.0,58215684.0,93659.0,93659.0,0.4352735531479699,52891.71428571428,4.510190219181957e-05,A,11,0.6235592343015757,1.0
311,44,1545,44,37,75528418.0,147643290.0,72114872.0,95562.0,95562.0,0.488439887786299,48885.707443365696,4.510133490510426e-05,A,11,0.5228952321064909,1.0
26154,43,1603,43,41,75525941.0,129059133.0,53533192.0,80511.0,80511.0,0.4147958440105126,47115.37180286962,4.509985577963708e-05,A,11,0.6143468177292324,1.0
16069,51,1449,51,46,75517768.0,144045090.0,68527322.0,99410.0,99410.0,0.47573521596605617,52117.16218081435,4.509497532245367e-05,A,12,0.5628944852619293,1.0
49309,37,1637,37,33,75516977.0,144349023.0,68832046.0,88179.0,88179.0,0.4768445575139085,46131.32376298106,4.5094502981620186e-05,A,11,0.6101605490800701,1.0
5096,45,1694,45,40,75516539.0,159539226.0,84022687.0,94179.0,94179.0,0.5266584846036548,44578.830578512396,4.509424143258723e-05,A,12,0.39276210822421326,1.0
10621,48,1719,48,47,75512262.0,144930609.0,69418347.0,84311.0,84311.0,0.47897643899364284,43928.01745200698,4.509168744808051e-05,A,12,0.5019558452032636,1.0
49984,48,1836,48,43,75512027.0,151653600.0,76141573.0,82600.0,82600.0,0.502075605194997,41128.555010893244,4.509154711926146e-05,A,12,0.7221063797710017,1.0
34662,45,1473,45,40,75508651.0,146656299.0,71147648.0,99563.0,99563.0,0.48513189331199474,51261.81330617787,4.508953116141842e-05,A,12,0.6471847960978405,1.0
29015,43,1475,43,39,75508260.0,131950550.0,56442290.0,89458.0,89458.0,0.4277533515396488,51192.0406779661,4.5089297678149276e-05,A,11,0.5853902613773858,1.0
48061,48,1820,48,44,75503193.0,148925140.0,73421947.0,81827.0,81827.0,0.49301244235862396,41485.27087912088,4.5086271949952976e-05,A,12,0.4885378622431091,1.0
20394,50,1583,50,48,75478725.0,145784802.0,70306077.0,92094.0,92094.0,0.48225930299648107,47680.81174984207,4.507166103274221e-05,A,12,0.6674284027811975,1.0
28621,43,1704,43,40,75478194.0,154014336.0,78536142.0,90384.0,90384.0,0.5099274784394097,44294.714788732395,4.507134394932555e-05,A,12,0.34207524482255747,1.0
32112,39,1418,39,38,75474654.0,141368928.0,65894274.0,99696.0,99696.0,0.4661156799604507,53226.131170662906,4.506923005988113e-05,A,12,0.8670427016845415,1.0
10938,39,1635,39,36,75473187.0,140858520.0,65385333.0,86152.0,86152.0,0.46419153772167987,46160.970642201835,4.506835404976391e-05,A,11,0.5661068379698168,1.0
31235,46,1632,46,39,75451390.0,158312160.0,82860770.0,97005.0,97005.0,0.5234011714577074,46232.4693627451,4.505533810393903e-05,A,10,0.9782313810894112,1.0
10801,43,1523,43,42,75450150.0,148274711.0,72824561.0,97357.0,97357.0,0.49114620091891464,49540.47931713723,4.5054597645489574e-05,A,12,0.6314374658309756,1.0
8935,52,2096,52,47,75450117.0,142848688.0,67398571.0,68153.0,68153.0,0.47181792107184073,35997.19322519084,4.505457793974051e-05,A,12,0.43299587998545375,1.0
39562,44,1483,44,40,75436654.0,139361959.0,63925305.0,93973.0,93973.0,0.45869981635375834,50867.602157788264,4.504653859126869e-05,A,12,0.5315174953131847,1.0
8755,44,1873,44,40,75421503.0,150177140.0,74755637.0,80180.0,80180.0,0.49778306471943734,40267.75387079552,4.503749126387535e-05,A,11,0.6158089488615032,1.0
40060,38,1359,38,36,75392130.0,123353712.0,47961582.0,90768.0,90768.0,0.38881344730023204,55476.18101545254,4.501995135578185e-05,A,10,0.6530548559929524,1.0
39111,47,1683,47,42,75388742.0,138600099.0,63211357.0,82353.0,82353.0,0.45607007106106034,44794.2614379085,4.501792823221188e-05,A,12,0.7903088809205703,1.0
3889,42,1445,42,42,75385717.0,143354115.0,67968398.0,99207.0,99207.0,0.47412938233408924,52170.04636678201,4.501612187188154e-05,A,11,0.6158263608969182,1.0
19289,37,1487,37,34,75385347.0,139467217.0,64081870.0,93791.0,93791.0,0.4594762222867041,50696.265635507734,4.5015900928634526e-05,A,10,0.6281992048569761,1.0
20192,52,1742,52,46,75382038.0,132069730.0,56687692.0,75815.0,75815.0,0.4292254705147046,43273.27095292767,4.501392497943351e-05,A,12,0.6172912441555819,1.0
31058,37,1513,37,33,75369400.0,145930363.0,70560963.0,96451.0,96451.0,0.4835248919376703,49814.54064771976,4.5006378274688146e-05,A,12,0.6516153407340012,1.0
30836,40,1509,40,39,75367756.0,149371383.0,74003627.0,98987.0,98987.0,0.4954337672564764,49945.49768058317,4.50053965700987e-05,A,11,0.5047783796925985,1.0
40336,36,1334,36,36,75367470.0,121120530.0,45753060.0,90795.0,90795.0,0.37774818191432946,56497.35382308846,4.50052257869402e-05,A,12,0.5891519864702336,1.0
20681,38,1576,38,32,75343839.0,147111720.0,71767881.0,93345.0,93345.0,0.4878461145039974,47807.00444162437,4.499111467918282e-05,A,10,0.6246078931836091,1.0
45834,50,1813,50,42,75342902.0,177824479.0,102481577.0,98083.0,98083.0,0.5763074778922873,41557.03364589079,4.499055515533835e-05,A,12,0.671645963798445,1.0
1782,39,1331,39,35,75330318.0,130565776.0,55235458.0,98096.0,98096.0,0.4230469859115301,56596.78287002254,4.4983040696364165e-05,A,10,0.9529642697743859,1.0
30817,47,1394,47,45,75322092.0,128161572.0,52839480.0,91938.0,91938.0,0.4122880140702394,54033.06456241033,4.4978128590553484e-05,A,12,0.6290147940086318,1.0
30846,44,1563,44,44,75314689.0,144466527.0,69151838.0,92429.0,92429.0,0.4786703150965898,48185.9814459373,4.4973707934181435e-05,A,12,0.4189730939030298,1.0
3237,45,1477,45,42,75314462.0,138817322.0,63502860.0,93986.0,93986.0,0.4574563108197693,50991.51117129316,4.497357238251367e-05,A,12,0.7074718234261989,1.0
20522,45,1699,45,42,75307311.0,134239689.0,58932378.0,79011.0,79011.0,0.4390086005041326,44324.49146556798,4.496930220640716e-05,A,11,0.6436711448213477,1.0
22418,45,1700,45,41,75302007.0,158924500.0,83622493.0,93485.0,93485.0,0.5261774805017477,44295.29823529412,4.496613495510399e-05,A,12,0.6011638078555899,1.0
42788,34,1348,34,33,75294015.0,124552504.0,49258489.0,92398.0,92398.0,0.3954837311018653,55856.09421364985,4.496136258096845e-05,A,11,0.6688647149222865,1.0
43976,51,1609,51,50,75291912.0,135242886.0,59950974.0,84054.0,84054.0,0.44328375246295765,46794.22747047856,4.496010678732392e-05,A,12,0.40634911328388296,1.0
18561,49,1676,49,45,75285399.0,165092704.0,89807305.0,98504.0,98504.0,0.5439810653292104,44919.68914081145,4.4956217589032534e-05,A,12,0.3439032326342768,1.0
4068,48,1490,48,45,75265980.0,122378170.0,47112190.0,82133.0,82133.0,0.3849721727330945,50514.08053691275,4.494462165142767e-05,A,11,0.694968954460931,1.0
30840,46,1806,46,43,75264516.0,171127530.0,95863014.0,94755.0,94755.0,0.5601846412438723,41674.70431893688,4.494374743274218e-05,A,12,0.6421363436387467,1.0
15833,47,1656,47,45,75251896.0,131832504.0,56580608.0,79609.0,79609.0,0.42918556716483214,45441.96618357488,4.49362114765872e-05,A,12,0.778297078116668,1.0
27634,46,1574,46,43,75249331.0,154355884.0,79106553.0,98066.0,98066.0,0.5124945739029942,47807.70711562897,4.4934679802455864e-05,A,12,0.5467611911061163,1.0
32232,45,1524,45,42,75246093.0,128863344.0,53617251.0,84556.0,84556.0,0.4160783767958094,49374.07677165354,4.4932746250472525e-05,A,12,0.5184408075133314,1.0
23038,42,1486,42,41,75231561.0,125797330.0,50565769.0,84655.0,84655.0,0.4019621799604173,50626.891655450876,4.492406855516e-05,A,11,0.5622958685069257,1.0
22182,41,1692,41,36,75229342.0,144804744.0,69575402.0,85582.0,85582.0,0.480477366128281,44461.786052009455,4.4922743492821814e-05,A,11,0.7330282733346002,1.0
40732,48,1581,48,44,75224679.0,146599806.0,71375127.0,92726.0,92726.0,0.4868705419705671,47580.44212523719,4.49199590107655e-05,A,12,0.5485862250058822,1.0
14054,36,1436,36,34,75223353.0,143447784.0,68224431.0,99894.0,99894.0,0.47560463534243236,52383.95055710307,4.491916719793971e-05,A,11,0.6524025357674164,1.0
20056,39,1391,39,39,75221256.0,138526908.0,63305652.0,99588.0,99588.0,0.45699173477545607,54077.107117181884,4.4917914987158655e-05,A,12,0.49439237178448187,1.0
5724,44,1596,44,40,75215459.0,156213288.0,80997829.0,97878.0,97878.0,0.51850793256461,47127.4805764411,4.4914453343907435e-05,A,12,0.6142524294396959,1.0
9746,48,1597,48,39,75206389.0,154573630.0,79367241.0,96790.0,96790.0,0.5134591262429432,47092.29117094552,4.490903724863599e-05,A,12,0.5731962745752128,1.0
6729,43,1477,43,40,75201715.0,127826965.0,52625250.0,86545.0,86545.0,0.4116913047258847,50915.176032498304,4.490624619799666e-05,A,12,0.46172643242148814,1.0
6053,48,1640,48,47,75199911.0,148274040.0,73074129.0,90411.0,90411.0,0.4928315772605913,45853.604268292685,4.490516895038148e-05,A,12,0.5111865796504768,1.0
28042,49,1714,49,47,75193227.0,156152256.0,80959029.0,91104.0,91104.0,0.5184621155905682,43870.027421236875,4.4901177640481334e-05,A,11,0.35714911056131604,1.0
36631,49,1680,49,45,75192340.0,137088000.0,61895660.0,81600.0,81600.0,0.4515031220821662,44757.34523809524,4.490064797383241e-05,A,12,0.6438022153713101,1.0
24328,46,1628,46,43,75184644.0,151389348.0,76204704.0,92991.0,92991.0,0.5033689952875681,46182.21375921376,4.489605235429448e-05,A,12,0.595862355909097,1.0
37648,48,1602,48,45,75184089.0,152774730.0,77590641.0,95365.0,95365.0,0.5078761454855787,46931.39138576779,4.489572093942396e-05,A,12,0.3593359222008546,1.0
7508,56,1826,56,51,75179053.0,138982338.0,63803285.0,76113.0,76113.0,0.4590747710691124,41171.44194961665,4.48927137226889e-05,A,12,0.6239569693926481,1.0
